solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 53227396558316416,53227396558316416,1119062002,2016.0,59.86223074756723,0.068450056,21.805050892323692,0.04683936,7.9215753621799845,0.08775519,90.26903,51.360138,18.949542641271112,0.08046081,-47.73655250945097,0.061903384,-0.027347473,0.4345039,-0.13398086,-0.082443215,-0.44536847,0.2906066,0.7140102,-0.13505535,-0.51628137,0.33584437,376,0,375,1,-0.23040757,405.0842,0.0,0.0,31,False,1.2231679,,,,,,,,43,16,0.12337383,48,9,0,0.012420764,138.64003,0,0,0.9906438,0.4942003,0.5795282,0.23553523,0.26269704,-25.103146,-4.423752,-19.255621,17.14277,False,405,3630.249376452225,3.2844257,1105.292,16.787525,40,423.206397150802,8.6690445,48.818115,18.772161,39,5107.291460323197,15.961246,319.98077,15.477419,1.5234485,0,1,0,0,0,3.2947426,1.9846363,1.3101063,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,170.56707935240004,-23.21231841441057,62.20786520842478,1.2265211725614058,False,False,0,True,False,False,False,False,True,True,False,1.0240422e-13,5.1253283e-13,0.9999622,3276.1997,3266.3943,3280.0437,4.8681,4.8531,4.8717,0.1222,0.1031,0.1317,128.4923,127.3005,129.8329,1.5036,1.4787,1.526,0.9206,0.9048,0.9344,0.6349,0.6249,0.6439,MARCS
1636148068921376768,Gaia DR3 53783852522073856,53783852522073856,1498754559,2016.0,60.934130137648516,0.0195303,22.944085243969802,0.011119877,7.282259996149298,0.019416872,375.04803,48.139698,17.56554621937727,0.024376828,-44.82055368202391,0.012998205,0.06436505,0.1552079,-0.23896712,0.12628427,0.032923266,0.07198584,0.72834486,0.067159265,-0.098836064,-0.04264806,497,497,484,13,6.137796,1410.3171,0.11188649,21.127565,31,True,1.5612458,,,,,,,,56,17,0.034183647,61,10,0,0.012620357,75.55537,0,0,1.2039791,,,,,,,,,False,494,2914683.3190296125,436.3418,6679.817,9.525888,54,1584116.1462462374,485.20105,3264.8655,9.839075,55,1923218.3789668188,369.00394,5211.9185,9.037824,1.203333,0,0,0,0,0,0.8012514,0.31318665,0.48806477,7.9603553,0.31229734,1,22,6,11,155.50836,1.6604031,0.041908585,890.08716,3.632203,6500.0,4.5,0.0,222,36.75013,2.559889,11,8.8385315,0.006082616,12,,NOT_AVAILABLE,170.44620540394715,-21.706546282975374,63.4041437924228,2.148484482643762,False,False,0,True,True,False,False,False,True,True,False,1.0423116e-13,5.206294e-13,0.9997813,6362.5024,6332.7017,6380.7827,4.1534,4.1422,4.1606,-0.3577,-0.3837,-0.3414,136.6774,136.318,137.0466,0.4143,0.3984,0.4243,0.3549,0.341,0.3635,0.1922,0.1848,0.1969,MARCS
1636148068921376768,Gaia DR3 64027143362491008,64027143362491008,544069409,2016.0,56.93624264298835,0.065296665,22.397962763767943,0.04819008,7.551832932850046,0.07385354,102.25418,51.20326,21.0570556765474,0.087171614,-46.67305383314692,0.062851965,0.17505462,0.22810912,-0.14285405,0.14866039,-0.19520526,0.11900908,0.3695034,0.12760067,-0.156768,0.11073385,214,0,214,0,0.3193694,237.4451,0.1267095,0.67427516,31,False,1.227266,,,,,,,,25,16,0.12197456,29,7,0,0.04657078,172.13081,1,0,1.0140587,0.22846244,0.36725906,0.24142003,0.5454989,-52.17108,-14.046989,-45.092773,31.393984,False,240,4096.159234057713,4.9413586,828.95404,16.656425,25,539.2553077353436,10.476921,51.47078,18.509056,25,5643.675242801502,17.371107,324.88864,15.368991,1.5094459,0,0,0,0,0,3.1400652,1.8526306,1.2874346,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.9834155407067,-24.670128001967548,59.678869475344776,2.371661754625557,False,False,0,True,False,False,False,False,False,True,False,1.03842065e-13,5.207924e-13,0.9998199,3240.6885,3237.5696,3251.6733,4.855,4.8417,4.8644,0.0941,0.0825,0.111,127.5975,126.5896,129.6612,1.1415,1.1225,1.1746,0.7005,0.6887,0.7211,0.4862,0.4787,0.5001,MARCS
1636148068921376768,Gaia DR3 64064011363520512,64064011363520512,1021980156,2016.0,57.65595238915255,0.059484437,22.468747646826063,0.03262461,7.127754129770755,0.060763273,117.30366,48.604973,19.89987187064179,0.07966034,-44.34454216975364,0.04378473,0.0969044,-0.03188245,-0.3342844,0.09879057,-0.016518006,0.14563364,0.6482124,0.18510382,-0.20399763,0.12220765,396,0,394,2,0.6842139,432.5482,0.078698084,0.45897916,31,False,1.2459216,,,,,,,,45,16,0.113092475,48,9,0,0.021867184,82.789505,0,0,1.0237665,0.46102217,0.6616159,0.4158055,0.32817274,-5.2527165,-2.584292,-5.232181,8.96819,False,400,5566.598838463649,7.2497582,767.83234,16.323393,43,867.4281372760892,11.037484,78.5893,17.992958,43,7443.063923632997,28.119791,264.69128,15.068516,1.492921,0,0,0,1,0,2.9244423,1.6695652,1.2548771,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,168.46296815842675,-24.163286635809442,60.34432037085501,2.29769873729207,False,False,0,True,False,False,True,False,True,True,False,1.13637784e-13,5.7534695e-13,0.99885,3363.8704,3360.583,3367.0815,4.8375,4.8336,4.8409,0.0834,0.0779,0.0886,139.1135,138.1425,140.0821,1.0755,1.0611,1.0902,0.6775,0.6683,0.6869,0.4527,0.4469,0.4586,MARCS
1636148068921376768,Gaia DR3 64066107307543296,64066107307543296,1664696601,2016.0,57.7244693872803,0.014738594,22.547865345919984,0.007888133,7.265606256190289,0.014892689,487.86398,48.533493,17.873394979928694,0.020576183,-45.12251929683014,0.01115941,0.10546677,-0.09219528,-0.38784486,0.12311181,-0.06769328,0.1450737,0.6598558,0.16813345,-0.2776015,0.111840665,410,410,410,0,1.1898142,630.42694,0.057194576,5.590019,31,True,1.4481912,,,,,,,,48,16,0.029284641,53,9,0,0.10248527,90.14839,0,0,1.0412614,,,,,,,,,False,441,213348.93543594304,296.87344,718.65283,12.36464,52,89488.58195129967,447.7392,199.86765,12.959124,50,177029.22322373246,627.5008,282.11792,11.627783,1.2492108,0,0,0,0,0,1.3313408,0.5944834,0.7368574,4.615123,0.95076483,1,29,5,13,31.656126,3.0439556,0.00026718643,796.2059,17.868038,4750.0,4.5,0.0,222,7.9780784,18.048853,17,11.318056,0.011867733,24,,VARIABLE,168.45374418942706,-24.062314756684966,60.42306867000821,2.361535671122551,False,False,0,True,True,False,True,False,True,True,False,1.0508702e-13,5.249044e-13,0.99969655,4613.295,4595.2505,4633.168,4.5094,4.5042,4.5143,-0.8419,-0.8732,-0.8069,137.2027,136.7832,137.5637,0.283,0.2641,0.3046,0.2194,0.2046,0.2363,0.1172,0.1093,0.1262,PHOENIX
1636148068921376768,Gaia DR3 64078167575681152,64078167575681152,886686535,2016.0,58.023304456290134,0.030045925,22.5818520695269,0.016934967,7.516364021774598,0.029886523,251.49677,49.293915,18.648030432198013,0.037116196,-45.63048241385099,0.021863384,0.057092253,-0.008341105,-0.24851385,0.09000492,-0.011207968,0.083683185,0.5980062,0.17640476,-0.09592469,0.038970407,421,0,420,1,2.4409716,492.4408,0.060195427,0.85221034,31,False,1.2851986,,,,,,,,48,16,0.052252114,56,10,0,0.02616743,99.1071,0,0,1.0850873,0.4524064,0.6650495,0.40829745,0.3424149,-10.604675,0.48912337,-7.356385,10.832331,False,481,17185.94955723639,8.107147,2119.8516,15.099433,55,3572.476836787526,18.899551,189.02443,16.45612,54,20878.79216579782,21.913141,952.7978,13.948632,1.4227476,0,1,0,1,0,2.5074873,1.3566866,1.1508007,25.01369,5.6333017,2,26,2,10,6.3683662,,,769.14215,,3800.0,4.5,0.5,101,,,,13.432048,0.03902934,27,,NOT_AVAILABLE,168.64703844347574,-23.847595093671778,60.700199529415045,2.3363291419027012,False,False,0,True,False,False,False,False,True,True,False,1.7308995e-13,8.6515306e-13,0.99296397,3461.6946,3460.0132,3464.1394,4.4074,4.4033,4.4166,-0.7079,-0.7158,-0.694,131.7606,131.2379,132.2866,0.7717,0.7654,0.7779,0.509,0.5049,0.5132,0.3144,0.3119,0.3169,MARCS
1636148068921376768,Gaia DR3 64117784354039040,64117784354039040,388024242,2016.0,57.60500935965606,0.10943481,22.675354364650342,0.06433363,6.984690129678826,0.11501942,60.72618,47.341724,17.90612818737192,0.15184048,-43.82475875731628,0.0852402,0.21818134,-0.095189326,-0.28130206,0.18793409,-0.004368643,0.045308523,0.65198004,0.15033337,-0.20773336,0.02488741,366,0,360,6,0.089821056,398.32437,0.2313564,1.2078525,31,False,1.2176298,,,,,,,,41,16,0.21323442,48,9,0,0.059159387,93.105446,0,0,1.002433,0.50148904,0.6519128,0.49457172,0.28838605,-6.2892327,-4.0061297,-5.7207246,8.314429,False,386,2066.6929706759065,2.735113,755.61523,17.399178,43,262.043710361531,15.328948,17.094696,19.292608,45,2911.605863121406,15.401133,189.0514,16.087564,1.5356174,0,0,0,0,0,3.2050438,1.8934307,1.3116131,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,168.27008081779448,-24.045391889779946,60.342396935111864,2.509584233921586,False,False,0,False,False,False,True,False,False,True,False,1.02453114e-13,5.3816185e-13,0.9999574,3139.328,3136.296,3142.5989,4.9377,4.9348,4.9408,0.1309,0.1212,0.14,144.9453,143.4546,146.2981,0.8831,0.8548,0.9123,0.5324,0.5152,0.5503,0.383,0.3713,0.395,MARCS
1636148068921376768,Gaia DR3 64642801154268672,64642801154268672,498824106,2016.0,55.355615544447744,0.032678068,22.548726260993725,0.022423923,7.301884780583152,0.035308156,206.80447,49.263,21.130083979586356,0.044404972,-44.50126629460796,0.029709408,-0.014205548,0.08051299,-0.3196966,0.17720024,-0.18226378,0.16436213,0.2201216,0.28976667,-0.14868788,0.03778605,235,0,235,0,0.4915831,244.5995,0.0,0.0,31,False,1.2800744,,,,,,,,27,15,0.06305443,30,9,0,0.026632288,105.783745,0,0,1.0215476,0.20945457,0.31664166,0.25722164,0.66316795,-58.64633,-6.4724073,-43.470276,31.903915,False,257,14236.966092367444,14.296952,995.80426,15.303823,30,2860.2606246616783,21.18953,134.98462,16.697529,30,17462.929263074937,62.462227,279.57584,14.142603,1.4274944,0,1,0,1,0,2.554926,1.3937054,1.1612206,40.909855,7.0280166,2,12,3,10,6.0871634,,,797.13324,,3500.0,4.5,0.0,101,,,,13.427295,0.08417682,13,,NOT_AVAILABLE,166.67945928123424,-25.542994699988117,58.28666876301935,2.8426508455123716,False,False,0,True,False,False,False,False,True,True,False,1.2558453e-13,6.279939e-13,0.9976672,3565.2515,3560.6863,3569.3835,4.7513,4.7467,4.7575,0.0214,0.0137,0.0288,133.9813,132.6609,134.7429,0.8937,0.8831,0.9033,0.5889,0.5819,0.5953,0.3654,0.3611,0.3693,MARCS
1636148068921376768,Gaia DR3 64665203703566848,64665203703566848,471034166,2016.0,55.18006539676142,0.078635365,22.83147815980321,0.051060166,7.382203157174722,0.07987329,92.42393,48.955128,20.699290987858724,0.09736094,-44.363767855385284,0.06424828,-0.029827472,-0.11064116,-0.38370213,0.22232044,-0.18877526,0.16195662,0.23617105,0.23638985,-0.21860991,-0.0687697,239,0,237,2,-1.0205436,227.40987,0.0,0.0,31,False,1.2338253,,,,,,,,27,15,0.14060526,30,11,0,0.011935719,117.1675,0,0,0.951585,0.14637025,0.33426315,0.26715043,0.668279,-111.97731,-2.247099,-38.754837,30.324867,False,261,3273.152051197782,3.1281462,1046.3552,16.899952,26,438.3654830603249,10.899935,40.21726,18.733952,27,4477.712517689039,14.823311,302.07236,15.6202545,1.50194,0,1,0,1,0,3.113697,1.8339996,1.2796974,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,166.33715154139566,-25.43950839681191,58.1929708937916,3.154781350313386,False,False,0,True,False,False,False,False,True,True,False,1.0964923e-13,5.6787344e-13,0.9992449,3243.392,3239.9075,3251.5981,4.9223,4.9165,4.9258,0.0307,0.0223,0.0386,134.6417,133.437,136.5376,1.0089,0.9849,1.0445,0.6235,0.6086,0.6459,0.4261,0.4164,0.4407,MARCS
1636148068921376768,Gaia DR3 64798038452412928,64798038452412928,1443590292,2016.0,56.301887263098536,0.04794089,22.69730741222624,0.042886797,7.290828186403347,0.05517477,132.14061,49.95502,19.383744770885322,0.06313525,-46.04101016663466,0.053323645,0.2552362,0.030230427,-0.026324311,0.22255705,-0.37661672,0.26361662,0.4487492,-0.09564909,-0.20522875,0.32908705,221,0,221,0,1.3395658,256.9559,0.070526935,0.33907598,31,False,1.2515341,,,,,,,,26,15,0.09663018,29,8,0,0.077791736,162.20467,0,0,1.0635617,0.21783428,0.3162369,0.32218984,0.62516457,-108.34775,-16.131046,-40.236046,31.039364,False,219,6386.281339575573,16.177874,394.75406,16.174246,27,1040.0594878855532,12.962876,80.233696,17.795897,25,8405.743453205881,49.627045,169.37828,14.936455,1.4790772,0,2,0,1,0,2.8594418,1.6216507,1.2377911,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.28563777656777,-24.847183676250836,59.172302093339944,2.7920850731791282,False,False,0,True,False,False,False,False,True,True,False,1.2558453e-13,6.2916897e-13,0.9976672,3330.9124,3326.9268,3335.4028,4.6386,4.6276,4.6517,-0.3763,-0.3905,-0.3552,135.5236,134.2553,136.8761,1.0527,1.0347,1.0713,0.6671,0.6556,0.6791,0.4377,0.4306,0.4451,MARCS
1636148068921376768,Gaia DR3 64928674178659968,64928674178659968,883995440,2016.0,57.38409775234471,0.08842286,23.271498869578785,0.06227261,7.354278323471858,0.09994091,73.586266,49.312515,20.4549652303075,0.113565266,-44.87002052000801,0.083096094,0.23339595,0.23722473,-0.08063257,0.10937142,-0.16455896,0.16754432,0.62269324,0.12006116,-0.21048598,0.28287894,376,0,376,0,-2.0968983,345.9325,0.0,0.0,31,False,1.2260906,,,,,,,,44,17,0.16439028,47,9,0,0.0029851177,63.487125,0,0,0.9231417,0.43934196,0.548401,0.2790067,0.23142645,-25.248732,-8.686189,-17.692583,17.795557,False,397,1860.071074767646,2.152208,864.2617,17.513542,41,234.22751025931822,8.146163,28.753109,19.414448,39,2578.2772413836874,13.207916,195.20697,16.219572,1.5120416,0,2,0,1,0,3.1948757,1.9009056,1.2939701,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.66183115717095,-23.749581903578537,60.27121915067316,3.1354447037423685,False,False,0,True,False,False,False,False,True,True,False,1.0350685e-13,5.6747483e-13,0.999853,3206.597,3200.308,3211.3906,4.9826,4.977,4.9872,-0.1133,-0.1279,-0.1008,137.8178,136.2289,139.5417,1.1548,1.1065,1.1867,0.708,0.6782,0.7277,0.4838,0.4646,0.4967,MARCS
1636148068921376768,Gaia DR3 64940906245415808,64940906245415808,208005937,2016.0,57.0868319876062,0.0885252,23.421039463726608,0.055064544,7.690936370750085,0.09853769,78.050705,51.06395,19.695020996577448,0.11235742,-47.112981495474266,0.07671501,-0.068693355,0.30453095,-0.1385587,-0.18953109,-0.24317735,-0.09504254,0.3020156,0.19298625,-0.21632454,0.12755543,195,195,185,10,1.3592318,9382.131,0.5798951,441.1725,31,False,1.7816184,,,,,,,,22,13,0.1576573,26,7,9,0.019151146,69.367096,0,0,1.0705914,,,,,,,,,False,203,126948375.39572829,95392.49,1330.8005,5.428299,25,95061596.20688644,97909.305,970.91486,5.3935294,23,51868502.94394336,119395.72,434.42514,5.460636,1.1574004,0,0,0,0,0,-0.067106724,-0.034769535,-0.03233719,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.3320344929308,-23.825614875644398,60.036580054721426,3.340315334133369,False,False,0,True,True,False,False,False,False,True,False,1.0226869e-13,5.1082695e-13,0.999981,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 64959662365552384,64959662365552384,835893684,2016.0,56.78069149429426,0.014632826,23.226156744121546,0.010184579,7.309612988988913,0.015793763,462.81647,49.3656,19.295192861656584,0.018829763,-45.43850995081102,0.013172669,0.18588796,-0.100281484,-0.2550338,0.061743565,-0.24678579,0.06646005,0.276959,0.050867826,-0.114911854,0.22496657,221,0,221,0,1.4436905,243.4801,0.0,0.0,31,False,1.4014971,,,,,,,,25,15,0.026910067,28,9,0,0.036166705,142.65213,0,0,1.0686795,0.13484529,0.4101619,0.28169245,0.46259916,-80.413956,-11.04062,-35.146904,32.109814,False,243,104138.77509627266,242.8675,428.78845,13.143335,28,37993.21168127113,341.15076,111.367805,13.889277,28,95984.03363110774,570.2979,168.30507,12.292398,1.2865261,0,0,0,0,0,1.596879,0.7459421,0.8509369,-21.744072,13.518519,1,16,2,13,19.723259,25.731586,0.0,918.57623,184.66046,4250.0,3.0,-1.5,111,,,,11.936897,0.022153335,14,,NOT_AVAILABLE,167.2502824825011,-24.159428190102012,59.71929624445989,3.211205276203473,False,False,0,True,True,False,False,False,True,True,False,1.7308995e-13,8.6457566e-13,0.99296397,4374.448,4135.9907,4624.645,4.5981,4.5789,4.6186,-0.3061,-0.3942,-0.2429,134.8133,133.7005,135.5784,0.5444,0.084,0.934,0.4043,0.0615,0.7044,0.2151,0.0331,0.3752,PHOENIX
1636148068921376768,Gaia DR3 64990586130069504,64990586130069504,1735592330,2016.0,56.9084671444444,0.014703658,23.46784903102607,0.0113037145,7.272149432844637,0.016218245,448.39313,49.632576,21.22160226198077,0.018200055,-44.86687402523243,0.014294092,0.14308256,0.14966401,-0.28283036,0.07237933,-0.30329463,0.121634044,0.16935062,-0.041745983,-0.11915873,0.27311593,218,9,218,0,2.2968874,261.79544,0.04192405,1.4528488,31,False,1.4042282,,,,,,,,25,16,0.026707524,29,10,0,0.04706501,159.76984,0,0,1.1117022,,,,,,,,,False,243,107024.13708624263,139.51491,767.11615,13.113663,29,39237.01057131192,212.52037,184.62706,13.854302,28,98094.95948340444,368.30508,266.34158,12.268779,1.2831869,0,0,0,0,0,1.5855236,0.7406397,0.8448839,5.6911955,2.2895463,1,11,2,11,17.486193,1.0009617,0.1854016,891.7622,21.201687,4250.0,4.5,-0.25,222,,,,11.936486,0.03290212,9,,NOT_AVAILABLE,167.16576843847363,-23.90209671703113,59.886739065685965,3.421524951319959,False,False,0,True,True,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 65052639818118400,65052639818118400,611845726,2016.0,55.43225882288366,0.22287072,23.133142733965936,0.18232143,7.239971457247265,0.24486683,29.566975,48.77674,19.898278019009368,0.29880765,-44.533459586345,0.24325433,0.39872414,0.22780676,-0.13702682,0.03034422,-0.024357323,0.1036426,0.32622635,-0.12690169,-0.13600506,0.4986049,208,0,207,1,0.6498635,272.77176,0.75894505,2.2340958,95,False,,1.1326165,0.06114874,-0.0141306985,0.008241909,0.1334347,0.0025839112,-0.041340552,24,14,0.46854424,27,9,0,0.041565046,177.68202,0,0,1.030911,0.24924217,0.41187283,0.19722588,0.5029067,-32.728466,-25.511532,-39.675163,33.651855,False,219,594.9093441790639,1.5302938,388.75497,18.75124,24,54.239045379797346,6.467985,8.385772,21.002762,25,900.3875509280361,13.544108,66.47817,17.361822,1.604659,0,0,0,0,0,3.6409397,2.251522,1.3894176,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,166.30757117454675,-25.05978339561194,58.487991136959614,3.3959330983632485,False,False,0,False,False,False,False,False,False,False,False,1.0207443e-13,5.197371e-13,0.9999949,3000.508,3000.1077,3001.3416,4.6422,4.6241,4.6597,-0.5015,-0.5041,-0.5003,141.2915,138.5468,144.1925,2.3951,2.3597,2.4252,1.4048,1.3847,1.4219,0.9564,0.9427,0.968,PHOENIX
1636148068921376768,Gaia DR3 65084358152509440,65084358152509440,1669817730,2016.0,55.90259101572706,0.018631699,23.453753860057788,0.011961558,7.234753689152002,0.019799236,365.4057,48.395935,20.104480832584933,0.026372368,-44.02245494436507,0.015942927,-0.04218631,0.03759385,-0.3744688,0.093549766,-0.1806412,0.032126132,0.079370834,0.36395615,-0.050064288,-0.025156945,246,0,246,0,3.9261224,317.32358,0.054389518,1.6909927,31,False,1.3569742,,,,,,,,28,15,0.03764718,30,10,0,0.025239745,92.72917,0,0,1.1825956,0.18704978,0.33858725,0.27490944,0.6245595,-64.154175,-2.6388152,-44.66574,31.745253,False,263,55258.68687501744,73.29464,753.92535,13.831366,29,16991.986214025448,100.3332,169.35558,14.762932,29,56182.06827228999,212.70247,264.13455,12.873901,1.3242091,0,1,0,0,0,1.8890305,0.93156624,0.9574642,3.6960945,4.82149,2,14,0,11,11.47653,,,786.95184,,4000.0,4.0,0.0,111,,,,12.503351,0.038025763,14,,NOT_AVAILABLE,166.42717497038507,-24.532884476785267,58.98191835686734,3.611243477149708,False,False,0,True,True,False,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,3772.982,3760.364,3782.4617,4.5148,4.492,4.5265,-0.5369,-0.5794,-0.5036,137.5575,137.0733,138.8691,0.3213,0.3053,0.3327,0.2271,0.2157,0.2353,0.1245,0.1183,0.1289,PHOENIX
1636148068921376768,Gaia DR3 65153833543386624,65153833543386624,69037482,2016.0,55.49459139514297,0.020579396,23.707135284771677,0.0125587005,7.327419894069631,0.02070901,353.82764,49.914684,19.953576720669552,0.025127687,-45.7529298125275,0.014962327,-0.12552026,0.14909925,-0.4293118,0.21084309,-0.18211985,0.1440481,0.059306107,0.29689455,-0.0629272,-0.13065258,222,0,221,1,-0.28920987,197.26959,0.0,0.0,31,False,1.3486428,,,,,,,,25,15,0.03668008,28,10,0,0.0299168,108.61137,0,0,0.98458207,0.22991665,0.3454318,0.2876099,0.6587104,-59.498302,1.5914004,-44.742126,30.640846,False,247,50203.86121150686,78.39169,640.4232,13.935524,26,14827.970281166357,93.05081,159.35347,14.910838,26,51833.52144527024,195.91309,264.57407,12.961369,1.327816,0,1,0,1,0,1.9494696,0.97531414,0.9741554,4.6637115,3.0164638,2,16,3,13,13.1230755,,,918.7532,,3600.0,4.0,-1.0,111,,,,12.558827,0.028340306,13,,NOT_AVAILABLE,165.93488777276949,-24.59252302106795,58.67379902806957,3.94215284397465,False,False,0,True,True,False,False,False,True,True,False,1.3750302e-13,6.868207e-13,0.99648726,4017.834,3999.2695,4043.4175,4.6709,4.6497,4.6781,0.0147,-0.0561,0.0723,134.3392,131.9428,135.4173,0.6766,0.6486,0.7004,0.4802,0.46,0.4977,0.2641,0.2533,0.2739,MARCS
1636148068921376768,Gaia DR3 65216363971331072,65216363971331072,131812897,2016.0,56.41253094148423,0.08602315,23.950117908380683,0.067425646,7.626957463557727,0.09724306,78.43189,50.650093,19.581562775963143,0.10634163,-46.711820349595975,0.07927585,0.04818145,0.24148087,-0.20853993,0.045614142,-0.31898382,0.04454244,0.16235913,0.13542491,-0.061430268,0.19939305,239,0,239,0,-0.37266725,238.35338,0.0,0.0,31,False,1.2540042,,,,,,,,27,15,0.15170735,30,10,0,0.023240797,174.27246,0,0,0.98140705,0.33343336,0.2711171,0.3348492,0.67509055,-60.972347,-6.536635,-39.730034,32.86847,False,253,2025.9816766773167,2.7757583,729.88403,17.420778,25,272.22729147210197,15.36547,17.716822,19.251213,26,2926.7778947840957,18.661764,156.83286,16.08192,1.5789902,0,1,0,0,0,3.1692924,1.8304348,1.3388577,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,166.443485709766,-23.851581750436356,59.54863738051984,3.991555460621149,False,False,0,True,False,False,False,False,False,True,False,1.0252929e-13,5.4123513e-13,0.9999498,3165.7324,3163.8525,3167.977,4.9523,4.9494,4.9553,0.0524,0.0444,0.0609,137.0719,135.7698,138.5092,1.1084,1.0842,1.1317,0.6712,0.6566,0.6853,0.4721,0.4622,0.4814,MARCS
